peptide	countNS	countWS
GO:0008713	17	1
GO:0030030	72	7
GO:0050777	45	4
GO:0030980	45	4
GO:0030978	45	4
GO:0031220	45	4
GO:0015666	36	3
GO:0031331	46	4
GO:0009896	46	4
GO:0005310	37	3
GO:0006577	28	2
GO:0042737	1462	150
GO:0030424	48	4
GO:0048468	19	1
GO:0032955	9	0
GO:0106077	19	1
GO:0043543	19	1
GO:1902412	9	0
GO:0051348	9	0
GO:0006469	9	0
GO:1903436	9	0
GO:0021860	19	1
GO:0061034	19	1
GO:0021794	19	1
GO:0021766	19	1
GO:0045733	9	0
GO:0021954	19	1
GO:0018335	19	1
GO:0021885	19	1
GO:0021884	19	1
GO:0051484	9	0
GO:0048666	19	1
GO:0022028	19	1
GO:0022029	19	1
GO:0021756	19	1
GO:0019427	9	0
GO:0021695	19	1
GO:0033673	9	0
GO:0009353	19	1
GO:0030062	19	1
GO:0005947	19	1
GO:0034602	19	1
GO:0004860	9	0
GO:0050439	19	1
GO:0004591	19	1
GO:0019210	9	0
GO:0008683	19	1
GO:0047804	9	0
GO:0008345	30	2
GO:0008344	30	2
GO:0014065	30	2
GO:1905446	30	2
GO:0043457	30	2
GO:0048015	30	2
GO:0048017	30	2
GO:0045926	30	2
GO:0007626	30	2
GO:0010310	30	2
GO:0030537	30	2
GO:0030534	30	2
GO:0048638	30	2
GO:0048640	30	2
GO:0040008	30	2
GO:1900073	30	2
GO:0006113	1558	149
GO:0033786	20	1
GO:0033785	20	1
GO:0047530	31	2
GO:0098732	10	0
GO:0006476	10	0
GO:0000918	10	0
GO:0016569	10	0
GO:0016570	10	0
GO:0016575	10	0
GO:0006325	10	0
GO:0048167	32	2
GO:0044571	10	0
GO:0035601	10	0
GO:0046086	10	0
GO:0046085	10	0
GO:0039620	10	0
GO:0019030	10	0
GO:0019028	10	0
GO:0000035	32	2
GO:0004407	10	0
GO:0102481	10	0
GO:0017136	10	0
GO:0043856	10	0
GO:0033558	10	0
GO:0045152	10	0
GO:0034979	10	0
GO:1902221	143	12
GO:0006558	143	12
GO:0002054	55	4
GO:0002060	55	4
GO:0006835	67	5
GO:0002184	45	3
GO:0099177	34	2
GO:0050804	34	2
GO:0045284	70	5
GO:0009691	11	0
GO:0009690	11	0
GO:0010106	23	1
GO:0002055	11	0
GO:0030151	97	7
GO:0006546	74	5
GO:0052548	126	9
GO:0052547	127	9
GO:0052509	12	0
GO:0052510	12	0
GO:0006740	38	2
GO:0006465	12	0
GO:0019474	12	0
GO:0044416	12	0
GO:0052251	12	0
GO:0018298	12	0
GO:0033512	12	0
GO:0019280	12	0
GO:0009522	12	0
GO:0009521	12	0
GO:0030446	12	0
GO:0044423	12	0
GO:0009277	12	0
GO:0045250	25	1
GO:0019197	25	1
GO:0005328	12	0
GO:0016168	12	0
GO:0008108	12	0
GO:0042277	122	8
GO:0006635	398	28
GO:0034440	398	28
GO:0019395	398	28
GO:0019665	1454	103
GO:0016998	13	0
GO:0000098	41	2
GO:0019666	1455	103
GO:0044540	13	0
GO:0034022	13	0
GO:0019809	13	0
GO:0019810	13	0
GO:0008863	56	3
GO:0010675	71	4
GO:0010906	71	4
GO:0009437	28	1
GO:0050002	57	3
GO:0032954	14	0
GO:1901891	14	0
GO:0032465	14	0
GO:0009361	14	0
GO:0016822	14	0
GO:0016823	14	0
GO:0047420	14	0
GO:0046367	30	1
GO:0019313	30	1
GO:0019314	30	1
GO:0019316	30	1
GO:0008786	30	1
GO:0097510	15	0
GO:0036255	15	0
GO:1903442	15	0
GO:0006244	15	0
GO:0043103	15	0
GO:0009213	15	0
GO:0009223	15	0
GO:0015944	63	3
GO:0046081	15	0
GO:0046101	15	0
GO:0009149	15	0
GO:0045252	31	1
GO:0045240	31	1
GO:0047960	15	0
GO:0015501	15	0
GO:0004149	31	1
GO:0016594	15	0
GO:0016642	15	0
GO:0016751	31	1
GO:0004375	15	0
GO:0017153	15	0
GO:0005343	48	2
GO:0005416	48	2
GO:0005283	48	2
GO:0015655	32	1
GO:0022858	32	1
GO:0061431	16	0
GO:0061564	16	0
GO:0034764	16	0
GO:0034767	16	0
GO:0120036	16	0
GO:0010564	16	0
GO:0031102	16	0
GO:0031103	16	0
GO:0032411	16	0
GO:0032414	16	0
GO:0031175	16	0
GO:1904640	16	0
GO:0043270	16	0
GO:0048678	16	0
GO:1902604	16	0
GO:0015814	16	0
GO:0015558	16	0
GO:0070280	16	0
GO:0015370	52	2
GO:0044092	282	15
GO:0006570	176	9
GO:0050451	17	0
GO:0015609	17	0
GO:0015608	17	0
GO:0015081	53	2
GO:0033238	108	5
GO:0050242	127	6
GO:0032412	18	0
GO:0022898	18	0
GO:0032409	18	0
GO:0072686	18	0
GO:0000922	18	0
GO:0030496	18	0
GO:0005960	18	0
GO:0005815	18	0
GO:0005819	18	0
GO:0016864	18	0
GO:0052591	18	0
GO:0052590	18	0
GO:0015091	18	0
GO:0072510	18	0
GO:0050415	18	0
GO:0003756	18	0
GO:0015408	18	0
GO:0015979	139	6
GO:0006104	39	1
GO:0034029	19	0
GO:0004793	19	0
GO:0019464	61	2
GO:0010466	125	5
GO:1902280	20	0
GO:0006543	20	0
GO:0009611	20	0
GO:0043462	20	0
GO:0045861	125	5
GO:0019310	20	0
GO:0010951	125	5
GO:0042709	20	0
GO:0008995	20	0
GO:0050112	20	0
GO:0017151	20	0
GO:0051346	126	5
GO:0051205	212	9
GO:0043086	278	12
GO:0001676	42	1
GO:0016405	42	1
GO:0004467	42	1
GO:0003996	42	1
GO:0015645	42	1
GO:0102391	42	1
GO:0031956	42	1
GO:0010967	108	4
GO:0008073	108	4
GO:0042979	108	4
GO:0015764	21	0
GO:0015572	21	0
GO:0090586	21	0
GO:0017168	43	1
GO:0006808	89	3
GO:0004775	22	0
GO:0004774	22	0
GO:0006562	23	0
GO:0010133	23	0
GO:0051699	23	0
GO:0009392	23	0
GO:0016647	23	0
GO:0004657	23	0
GO:0003842	23	0
GO:0050485	122	4
GO:0046992	122	4
GO:1901656	49	1
GO:0015765	49	1
GO:0015757	49	1
GO:0015824	24	0
GO:0008777	24	0
GO:0102040	133	4
GO:0019450	26	0
GO:0009093	26	0
GO:0019448	26	0
GO:0030700	26	0
GO:0042330	389	13
GO:0035051	27	0
GO:0051146	27	0
GO:0051793	27	0
GO:0051791	27	0
GO:0043255	27	0
GO:0019254	27	0
GO:0042692	27	0
GO:0006111	27	0
GO:0055007	27	0
GO:0016604	27	0
GO:0016607	27	0
GO:0070991	27	0
GO:0004370	85	2
GO:0097216	143	4
GO:0006857	173	5
GO:0047302	28	0
GO:0016869	474	15
GO:0007346	29	0
GO:0033539	29	0
GO:0004857	270	8
GO:0047459	31	0
GO:0035672	129	3
GO:0008430	32	0
GO:0008186	32	0
GO:0030699	65	1
GO:0030412	33	0
GO:0051726	34	0
GO:0009326	34	0
GO:0047111	34	0
GO:0016622	34	0
GO:0036397	34	0
GO:0008410	568	15
GO:0097054	35	0
GO:0015930	35	0
GO:0045181	35	0
GO:0004355	35	0
GO:1990063	109	2
GO:0006935	389	9
GO:0006020	40	0
GO:0008923	169	3
GO:0042938	170	3
GO:0009678	42	0
GO:0036214	43	0
GO:0004181	43	0
GO:0008792	43	0
GO:0015592	47	0
GO:0005354	47	0
GO:0003995	344	6
GO:0010815	49	0
GO:0051782	49	0
GO:0019346	157	2
GO:0008691	52	0
GO:0003857	52	0
GO:1901440	56	0
GO:1901441	56	0
GO:0042618	56	0
GO:0042619	56	0
GO:0047831	56	0
GO:0050371	171	2
GO:0006225	58	0
GO:0046048	58	0
GO:0009194	58	0
GO:0009193	58	0
GO:0009188	58	0
GO:0004085	295	4
GO:0004866	118	1
GO:0030414	118	1
GO:0061134	118	1
GO:0061135	118	1
GO:0052890	298	4
GO:0035442	126	1
GO:0071916	126	1
GO:0035673	127	1
GO:0071709	197	2
GO:0043165	197	2
GO:0019605	407	4
GO:0042436	169	1
GO:0006569	169	1
GO:0046218	169	1
GO:0006083	638	5
GO:0047371	114	0
GO:0008775	119	0
GO:1902222	131	0
GO:0006559	131	0
GO:0018826	144	0
GO:0047124	148	0
GO:0006554	783	4
GO:0047982	157	0
GO:0009034	169	0
GO:0047702	185	0
GO:0050066	213	0
GO:0018730	279	0
GO:0003985	330	0
GO:0003988	330	0
GO:0019475	626	0
GO:0046440	638	0
GO:0019477	638	0
