id	gos
GO:0008097	GO:0008097
GO:0019866	GO:0019866
GO:0015572	GO:0015572
GO:0022625	GO:0022625
GO:0043165	GO:0043165
GO:0005516	GO:0005516
GO:0004775	GO:0004775
GO:0008235	GO:0008235
GO:0004359	GO:0004359
GO:0004866	GO:0004866
GO:0006561	GO:0006561
GO:0050242	GO:0050242
GO:0005354	GO:0005354
GO:0004850	GO:0004850
GO:0008271	GO:0008271
GO:0070403	GO:0070403
GO:0050002	GO:0050002
GO:0006631	GO:0006631
GO:0008775	GO:0008775
GO:0102391	GO:0102391
GO:0004467	GO:0004467
GO:0015655	GO:0015655
GO:0006072	GO:0006072
GO:0008816	GO:0008816
GO:0006548	GO:0006548
GO:0030699	GO:0030699
GO:0004370	GO:0004370
GO:0019563	GO:0019563
GO:0003995	GO:0003995
GO:0008923	GO:0008923
GO:0050485	GO:0050485
GO:0019475	GO:0019475
GO:0006570	GO:0006570
GO:0050371	GO:0050371
GO:0018826	GO:0018826
GO:0004085	GO:0004085
GO:0009034	GO:0009034
GO:0050066	GO:0050066
GO:0008410	GO:0008410
