id countWS countNS gos ns_go1 ws_go1 ns_go2 ws_go2 ns_go3 ws_go3 log2ratio namespace
A0A134C6Y5;A0A239ZGB0;C4FPF4;D6KNT6;E1L6Q9;E1LBW4;L1PVM4;T0UFK7;W1V393 0.004737311 0.000437335 GO:0003824,GO:0004494,GO:0005488,GO:0008152,GO:0016853,GO:0016866,GO:0019842,GO:0031419,GO:0036094,GO:0043167,GO:0043169,GO:0046872,GO:0046906,GO:0097159,GO:1901363,GO:0003824,GO:0004494,GO:0005488,GO:0008152,GO:0016853,GO:0016866,GO:0019842,GO:0031419,GO:0036094,GO:0043167,GO:0043169,GO:0046872,GO:0046906,GO:0097159,GO:1901363 - - - - GO:0003824,GO:0004494,GO:0005488,GO:0008152,GO:0016853,GO:0016866,GO:0019842,GO:0031419,GO:0036094,GO:0043167,GO:0043169,GO:0046872,GO:0046906,GO:0097159,GO:1901363 GO:0003824,GO:0004494,GO:0005488,GO:0008152,GO:0016853,GO:0016866,GO:0019842,GO:0031419,GO:0036094,GO:0043167,GO:0043169,GO:0046872,GO:0046906,GO:0097159,GO:1901363 0.006187554358727 MF,MF,MF,BP,MF,MF,MF,MF,MF,MF,MF,MF,MF,MF,MF,MF,MF,MF,BP,MF,MF,MF,MF,MF,MF,MF,MF,MF,MF,MF
A0A133S763;A0A134BWS6;D1BM42;D6KMI8 0.004718625 0.000529284 GO:0000314,GO:0000314,GO:0003735,GO:0003735,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0000314 GO:0000314  GO:0003735  GO:0003735 GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 0.00602813273265388 CC,CC,MF,MF,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP
A0A0F5MLS0;F2BU81 0.004967876 0.000949626 GO:0008199,GO:0008199,GO:0003676,GO:0003677,GO:0003824,GO:0005488,GO:0005506,GO:0006873,GO:0006875,GO:0006879,GO:0006950,GO:0008152,GO:0008199,GO:0009987,GO:0016491,GO:0016722,GO:0019725,GO:0030003,GO:0042592,GO:0043167,GO:0043169,GO:0044699,GO:0044710,GO:0044763,GO:0046872,GO:0046914,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055114,GO:0065007,GO:0065008,GO:0097159,GO:1901363,GO:0003676,GO:0003677,GO:0003824,GO:0005488,GO:0005506,GO:0006873,GO:0006875,GO:0006879,GO:0006950,GO:0008152,GO:0008199,GO:0009987,GO:0016491,GO:0016722,GO:0019725,GO:0030003,GO:0042592,GO:0043167,GO:0043169,GO:0044699,GO:0044710,GO:0044763,GO:0046872,GO:0046914,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055114,GO:0065007,GO:0065008,GO:0097159,GO:1901363 - -  GO:0008199  GO:0008199 GO:0003676,GO:0003677,GO:0003824,GO:0005488,GO:0005506,GO:0006873,GO:0006875,GO:0006879,GO:0006950,GO:0008152,GO:0008199,GO:0009987,GO:0016491,GO:0016722,GO:0019725,GO:0030003,GO:0042592,GO:0043167,GO:0043169,GO:0044699,GO:0044710,GO:0044763,GO:0046872,GO:0046914,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055114,GO:0065007,GO:0065008,GO:0097159,GO:1901363 GO:0003676,GO:0003677,GO:0003824,GO:0005488,GO:0005506,GO:0006873,GO:0006875,GO:0006879,GO:0006950,GO:0008152,GO:0008199,GO:0009987,GO:0016491,GO:0016722,GO:0019725,GO:0030003,GO:0042592,GO:0043167,GO:0043169,GO:0044699,GO:0044710,GO:0044763,GO:0046872,GO:0046914,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055114,GO:0065007,GO:0065008,GO:0097159,GO:1901363 0.00578001547572011 MF,MF,MF,MF,MF,MF,MF,BP,BP,BP,BP,BP,MF,BP,MF,MF,BP,BP,BP,MF,MF,NA,NA,NA,MF,MF,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,MF,MF,MF,MF,MF,MF,MF,BP,BP,BP,BP,BP,MF,BP,MF,MF,BP,BP,BP,MF,MF,NA,NA,NA,MF,MF,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,MF,MF
A0A0F3HU29;A0A0N0VC50;A0A0U0AEQ3;A0A139NN38;A0A139PA46;A0A139R9T6;A0A1E8UT65;A0A239SXG1;A3CK75;A4VYQ5;A8AZL3;C1CAM4;E8JVV7;F5U020;S9RB05;T1ZGK4 0.005858968 0.001989823 GO:0000049,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576,GO:0000049,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 - - - - GO:0000049,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0000049,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 0.00556018285674935 MF,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP,MF,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP
A0A081PQ28;A0A081PW67;A0A0E2P370;A0A0T7ZM46;A0A0T9HMT2;A0A0U0CT69;A0A139RJ42;A0A1X1J632;A0A2I1UFV4;E8JXA1 0.00622661 0.002425883 GO:0000314,GO:0000314,GO:0003735,GO:0003735,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0000314 GO:0000314  GO:0003735  GO:0003735 GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 0.00545967663177376 CC,CC,MF,MF,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP
A0A134C4D9;A0A239ZTD8;D1YPY0;D6KQB6;E1L4A0;E1LA77;E4LFN7;L1PY80 0.005036366 0.001376994 GO:0016491,GO:0016491,GO:0003824,GO:0005622,GO:0005623,GO:0005737,GO:0008152,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0030060,GO:0044424,GO:0044464,GO:0044710,GO:0047559,GO:0055114,GO:0003824,GO:0005622,GO:0005623,GO:0005737,GO:0008152,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0030060,GO:0044424,GO:0044464,GO:0044710,GO:0047559,GO:0055114 - -  GO:0016491  GO:0016491 GO:0003824,GO:0005622,GO:0005623,GO:0005737,GO:0008152,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0030060,GO:0044424,GO:0044464,GO:0044710,GO:0047559,GO:0055114 GO:0003824,GO:0005622,GO:0005623,GO:0005737,GO:0008152,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0030060,GO:0044424,GO:0044464,GO:0044710,GO:0047559,GO:0055114 0.00526248857404159 MF,MF,MF,CC,CC,CC,BP,MF,MF,MF,MF,MF,CC,CC,NA,MF,BP,MF,CC,CC,CC,BP,MF,MF,MF,MF,MF,CC,CC,NA,MF,BP
A0A133S5V7;W3Y6I7 0.00424181 0.000610052 GO:0006457,GO:0006457,GO:0000166,GO:0001882,GO:0001883,GO:0005488,GO:0005524,GO:0005622,GO:0005623,GO:0005737,GO:0006457,GO:0006950,GO:0008152,GO:0009987,GO:0017076,GO:0019538,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0050896,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:0000166,GO:0001882,GO:0001883,GO:0005488,GO:0005524,GO:0005622,GO:0005623,GO:0005737,GO:0006457,GO:0006950,GO:0008152,GO:0009987,GO:0017076,GO:0019538,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0050896,GO:0071704,GO:0097159,GO:1901265,GO:1901363 - -  GO:0006457  GO:0006457 GO:0000166,GO:0001882,GO:0001883,GO:0005488,GO:0005524,GO:0005622,GO:0005623,GO:0005737,GO:0006457,GO:0006950,GO:0008152,GO:0009987,GO:0017076,GO:0019538,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0050896,GO:0071704,GO:0097159,GO:1901265,GO:1901363 GO:0000166,GO:0001882,GO:0001883,GO:0005488,GO:0005524,GO:0005622,GO:0005623,GO:0005737,GO:0006457,GO:0006950,GO:0008152,GO:0009987,GO:0017076,GO:0019538,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0050896,GO:0071704,GO:0097159,GO:1901265,GO:1901363 0.00522684502206748 BP,BP,MF,MF,MF,MF,MF,CC,CC,CC,BP,BP,BP,BP,MF,BP,MF,MF,MF,MF,MF,MF,MF,MF,MF,MF,BP,BP,BP,BP,BP,CC,CC,BP,BP,MF,MF,MF,MF,MF,MF,MF,MF,CC,CC,CC,BP,BP,BP,BP,MF,BP,MF,MF,MF,MF,MF,MF,MF,MF,MF,MF,BP,BP,BP,BP,BP,CC,CC,BP,BP,MF,MF,MF
A0A081QNH3;A0A0B7GSH3;A0A0F2CYA0;A0A0F3HP72;A0A139NZZ7;A0A139PM64;A0A1E8U2V3;A0A1E9ABX5;A0A1F0BQB7;A0A1S1DLD6;E6KJS1;F3UVW5 0.003745288 0.000330788 GO:0005840,GO:0005840,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0008152,GO:0030529,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0008152,GO:0030529,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044238,GO:0044424,GO:0044444,GO:0044464 GO:0005840 GO:0005840 - - GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0008152,GO:0030529,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044238,GO:0044424,GO:0044444,GO:0044464 GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0008152,GO:0030529,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044238,GO:0044424,GO:0044444,GO:0044464 0.0049160678506063 CC,CC,CC,CC,CC,CC,BP,NA,CC,CC,CC,CC,CC,BP,CC,CC,CC,CC,CC,CC,CC,BP,NA,CC,CC,CC,CC,CC,BP,CC,CC,CC
A0A081JJZ3;A0A081Q9H4;A0A089WYJ9;A0A089X420;A0A089YQ58;A0A0B7GMC6;A0A0E1XTZ4;A0A0E2J4Q6;A0A0F2CSF0;A0A0F2CYN5;A0A0T7K575;A0A0T8BUC4;A0A0U0IS95;A0A0Z8J7W8;A0A127TUM8;A0A139RP08;A0A150NKD0;A0A1L7MXA2;A0A1Q8E5I0;A0A1V2SL06;A0A1X1FNW3;A0A2I1U476;B5E6F6;D3HB90;F3SKL0;F9PXQ8;I2JA54;K0Z1W9 0.004100083 0.000799722 GO:0003735,GO:0003735,GO:0003735,GO:0003735,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0003735 GO:0003735  GO:0003735  GO:0003735 GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 0.00474978224528308 MF,MF,MF,MF,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP
A0A023WGA1;A0A023WGA5;A0A023WGB0;A0A023WGB3;A0A023WGE9;A0A023WGF3;A0A023WHP5;A0A024DCK8;A0A069DEH0;A0A072EJ33;A0A074IZP9;A0A081PB81;A0A081PP59;A0A081PTQ4;A0A081Q447;A0A081QI04;A0A081SDB3;A0A084ACE2;A0A089HI20;A0A089HYT7;A0A089KAD3;A0A089KVI9;A0A090YRQ1;A0A095XUA0;A0A095ZBZ7;A0A096ALN4;A0A098MAS6;A0A0B4EX88;A0A0B8R5D8;A0A0E2IR57;A0A0E7S289;A0A0F2CKH9;A0A0F2CQ46;A0A0F2CZU1;A0A0F3H9P8;A0A0F3HQ99;A0A0H1RQW0;A0A0K2F695;A0A0M1NK51;A0A0M1VSU4;A0A0M4K272;A0A0M4SQY2;A0A0M9FLL5;A0A0S2S218;A0A0S2ZGB9;A0A0S2ZMR7;A0A0V8API7;A0A0V8BBP7;A0A0V8E1J3;A0A0W1AV82;A0A0X3Y1P2;A0A0Z8CRG1;A0A0Z8GRT6;A0A0Z8HZB8;A0A0Z8JQ27;A0A123U8M5;A0A132Z3A5;A0A133NKJ5;A0A133NQY4;A0A133S5W2;A0A134C252;A0A134C3W9;A0A139MIV6;A0A139N572;A0A139NIL0;A0A139QGL1;A0A140KF02;A0A142J578;A0A162JFV4;A0A168IJU5;A0A172ZEC7;A0A1C2CWY3;A0A1F0E493;A0A1F1ES70;A0A1G4T571;A0A1G7CXX0;A0A1I2S590;A0A1R0ZKN9;A0A1R1DY33;A0A1S1H3R6;A0A1S1MI02;A0A1V0PJ87;A0A223AYX8;A0A229UTC0;A0A239SV35;A0A239Z5W9;A0A246EDH7;A0A250LVV8;A0A2A5QLK1;A0A2A5SUD2;A0A2B7YNC1;A0A2C5ZU86;A0A2C6BI72;A0A2D3NSS5;A0A2D3P2V1;A0A2D3PV73;A0A2G9EA55;A0A2G9EKL4;A0A2I1TJ07;A8AZE1;A9QLG4;C0SN26;C0SN27;C0SN51;C0SN56;C3WF99;C4FQE4;C7XME2;C8NGQ8;C9LWG6;D1BMV8;D4CWJ7;D5RAT3;D6KI25;D6KN81;E2FB28;E2FB30;E2FB32;E2FB34;E8JWR2;F0IP79;F3UPM6;F9N5M6;J5UVQ8;K9DJT7;M9M3Z7;N0CF34;Q8GJ00;R5BG80;T0SWG4;W3Y7K7;W4E9I1;X8H9Y3 0.003589497 0.000298237 GO:0005524,GO:0005524 - -  GO:0005524  GO:0005524 - - 0.00473907661529818 MF,MF
A0A072EIK4;A0A0C1HKE7;A0A139NXZ4;A0A1E9B6R4;A4VXF9;B5E6A4;B9DVK2;G5JZW4;P66474;Q03IV5;U2J8N8 0.003855275 0.000589582 GO:0000314,GO:0000314,GO:0003735,GO:0003735,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0000314 GO:0000314  GO:0003735  GO:0003735 GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 0.00470095572679679 CC,CC,MF,MF,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP
